name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
José Ángel,31.0,182.0,Spain,Defender - Left-Back,left,SD Eibar,31.0,0.0,2520.0,0.0,36.0,1.0,3078.0,0.0,28.0,1.0,2361.0,0.0,,,,,LaLiga
Rubén Peña,29.0,170.0,Spain,Defender - Right-Back,right,Villarreal CF,30.0,1.0,1907.0,0.0,32.0,1.0,2734.0,0.0,30.0,2.0,2219.0,0.0,8.0,0.0,532.0,0.0,LaLiga
Jordi Calavera,25.0,182.0,Spain,Defender - Right-Back,right,Girona FC,35.0,1.0,2926.0,0.0,2.0,0.0,8.0,0.0,13.0,0.0,805.0,0.0,16.0,0.0,1305.0,0.0,LaLiga
Alberto Marí,19.0,,Spain,Midfielder,,CD Vitoria,,,,,0.0,0.0,0.0,0.0,,,,,,,,,LaLiga
Pape Diop,34.0,180.0,Senegal  France,Midfielder - Defensive Midfield,right,SD Eibar,22.0,0.0,1351.0,0.0,29.0,1.0,2401.0,0.0,30.0,1.0,2256.0,0.0,8.0,0.0,581.0,0.0,LaLiga
Joan Jordán,26.0,185.0,Spain,Midfielder - Central Midfield,right,Sevilla FC,37.0,6.0,2564.0,0.0,38.0,4.0,3012.0,0.0,47.0,2.0,3242.0,0.0,15.0,0.0,979.0,0.0,LaLiga
Gonzalo Escalante,27.0,182.0,Argentina  Italy,Midfielder - Central Midfield,right,SS Lazio,28.0,1.0,1560.0,0.0,32.0,4.0,1781.0,0.0,24.0,0.0,1718.0,0.0,7.0,0.0,135.0,0.0,LaLiga
Sergio Álvarez,28.0,183.0,Spain,Midfielder - Central Midfield,right,SD Eibar,35.0,2.0,3144.0,0.0,21.0,0.0,1244.0,0.0,20.0,0.0,1328.0,0.0,11.0,0.0,784.0,0.0,LaLiga
Miguel Marí,23.0,185.0,Spain,Midfielder - Central Midfield,right,Orihuela CF,33.0,0.0,2536.0,0.0,28.0,3.0,2163.0,0.0,5.0,0.0,337.0,0.0,7.0,0.0,540.0,0.0,LaLiga
Marc Cucurella,22.0,175.0,Spain,Midfielder - Left Midfield,left,Getafe CF,38.0,1.0,3337.0,0.0,33.0,2.0,2536.0,0.0,46.0,1.0,3749.0,0.0,11.0,1.0,990.0,0.0,LaLiga
Bebé,30.0,190.0,Portugal  Cape Verde,Forward - Left Winger,right,Rayo Vallecano,28.0,3.0,1432.0,0.0,31.0,1.0,1491.0,0.0,12.0,3.0,636.0,0.0,4.0,0.0,18.0,0.0,LaLiga
Pablo de Blasis,32.0,165.0,Argentina,Forward - Left Winger,right,Without Club,28.0,5.0,1871.0,0.0,27.0,2.0,1739.0,0.0,33.0,5.0,1860.0,0.0,,,,,LaLiga
Pere Milla,28.0,180.0,Spain,Forward - Left Winger,left,Elche CF,44.0,6.0,3190.0,0.0,7.0,0.0,480.0,0.0,44.0,10.0,2318.0,0.0,10.0,1.0,820.0,0.0,LaLiga
Fabián Orellana,34.0,171.0,Chile  Spain,Forward - Right Winger,right,Real Valladolid CF,18.0,3.0,1261.0,0.0,33.0,3.0,2738.0,0.0,31.0,8.0,2578.0,0.0,10.0,1.0,772.0,0.0,LaLiga
Pedro León,34.0,183.0,Spain,Forward - Right Winger,right,SD Eibar,12.0,0.0,929.0,0.0,9.0,1.0,425.0,0.0,32.0,2.0,1934.0,0.0,7.0,0.0,357.0,0.0,LaLiga
Pablo Hervías,27.0,174.0,Spain,Forward - Right Winger,right,Real Valladolid CF,44.0,6.0,2831.0,0.0,8.0,0.0,475.0,0.0,27.0,1.0,1139.0,0.0,10.0,0.0,520.0,0.0,LaLiga
Sergi Enrich,30.0,181.0,Spain,Forward - Centre-Forward,right,SD Eibar,21.0,4.0,1418.0,0.0,35.0,7.0,2594.0,0.0,32.0,1.0,1901.0,0.0,8.0,0.0,212.0,0.0,LaLiga
Kike García,31.0,186.0,Spain,Forward - Centre-Forward,right,SD Eibar,37.0,8.0,2552.0,0.0,31.0,3.0,1382.0,0.0,27.0,5.0,1774.0,0.0,11.0,3.0,862.0,0.0,LaLiga
Charles,36.0,179.0,Brazil  Portugal,Forward - Centre-Forward,right,Pontevedra CF,31.0,8.0,1670.0,0.0,36.0,15.0,1851.0,0.0,33.0,9.0,1564.0,0.0,7.0,2.0,596.0,0.0,LaLiga
Marc Cardona,25.0,183.0,Spain,Forward - Centre-Forward,right,RCD Mallorca,29.0,7.0,1666.0,0.0,19.0,3.0,778.0,0.0,22.0,2.0,956.0,0.0,9.0,1.0,400.0,0.0,LaLiga
Nano Mesa,25.0,178.0,Spain,Forward - Centre-Forward,right,Cádiz CF,28.0,2.0,1143.0,0.0,32.0,4.0,1819.0,0.0,30.0,4.0,1191.0,0.0,1.0,0.0,8.0,0.0,LaLiga
Aleksandar Jovanovic,28.0,190.0,Serbia  Montenegro,Goalkeeper,right,Apollon Limassol,32.0,0.0,2872.0,0.0,19.0,0.0,1710.0,0.0,8.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,LaLiga
Axel Werner,24.0,192.0,Argentina,Goalkeeper,right,Atlético de San Luis,3.0,0.0,270.0,0.0,8.0,0.0,720.0,0.0,7.0,0.0,630.0,0.0,10.0,0.0,900.0,0.0,LaLiga
Javi Varas,38.0,182.0,Spain,Goalkeeper,right,Retired,38.0,0.0,3420.0,0.0,,,,,,,,,,,,,LaLiga
Roberto Santamaría,35.0,183.0,Spain,Goalkeeper,right,UD Logroñés,5.0,0.0,423.0,0.0,20.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,685.0,0.0,LaLiga
Antonio Valera,24.0,191.0,Spain,Goalkeeper,,SD Huesca,0.0,0.0,0.0,0.0,33.0,0.0,2861.0,0.0,0.0,0.0,0.0,0.0,,,,,LaLiga
Ander Bardají,25.0,194.0,Spain,Goalkeeper,,Without Club,1.0,0.0,90.0,0.0,6.0,0.0,600.0,0.0,5.0,0.0,380.0,0.0,,,,,LaLiga
Jorge Pulido,29.0,186.0,Spain,Defender - Centre-Back,right,SD Huesca,39.0,1.0,3435.0,0.0,33.0,3.0,2847.0,0.0,39.0,2.0,3510.0,0.0,9.0,0.0,810.0,0.0,LaLiga
Xabi Etxeita,33.0,186.0,Spain,Defender - Centre-Back,right,Getafe CF,19.0,2.0,1603.0,0.0,32.0,4.0,2768.0,0.0,22.0,0.0,1896.0,0.0,5.0,0.0,427.0,0.0,LaLiga
Rúben Semedo,26.0,189.0,Portugal  Cape Verde,Defender - Centre-Back,right,Olympiacos Piraeus,5.0,0.0,321.0,0.0,26.0,2.0,2141.0,0.0,45.0,5.0,3883.0,0.0,16.0,0.0,1429.0,0.0,LaLiga
Pablo Insua,27.0,187.0,Spain,Defender - Centre-Back,right,SD Huesca,1.0,0.0,26.0,0.0,12.0,0.0,959.0,0.0,9.0,0.0,666.0,0.0,5.0,0.0,450.0,0.0,LaLiga
Martín Mantovani,36.0,185.0,Argentina  Italy,Defender - Centre-Back,right,FC Andorra,20.0,1.0,1253.0,0.0,22.0,2.0,1821.0,0.0,25.0,0.0,2091.0,0.0,3.0,0.0,175.0,0.0,LaLiga
Adrián Diéguez,24.0,188.0,Spain,Defender - Centre-Back,,CF Fuenlabrada,11.0,0.0,873.0,0.0,11.0,0.0,929.0,0.0,32.0,1.0,2727.0,0.0,14.0,1.0,1007.0,0.0,LaLiga
Nacho Uche,21.0,185.0,Spain,Defender - Centre-Back,left,CD Ebro,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,LaLiga
Javi Galán,26.0,172.0,Spain,Defender - Left-Back,left,SD Huesca,41.0,2.0,3279.0,0.0,38.0,1.0,3145.0,0.0,30.0,1.0,1997.0,0.0,12.0,0.0,938.0,0.0,LaLiga
Luisinho,35.0,171.0,Portugal,Defender - Left-Back,left,SD Huesca,30.0,1.0,2622.0,0.0,7.0,0.0,508.0,0.0,27.0,0.0,2179.0,0.0,4.0,0.0,171.0,0.0,LaLiga
Rajko Brezancic,31.0,176.0,Serbia  Bosnia-Herzegovina,Defender - Left-Back,left,FK Partizan Belgrade,30.0,0.0,2545.0,0.0,3.0,0.0,201.0,0.0,16.0,1.0,1092.0,0.0,4.0,0.0,196.0,0.0,LaLiga
Jorge Miramón,31.0,175.0,Spain,Defender - Right-Back,right,Levante UD,35.0,2.0,3137.0,0.0,32.0,1.0,2568.0,0.0,32.0,0.0,2429.0,0.0,8.0,0.0,516.0,0.0,LaLiga
Carlos Akapo,27.0,179.0,Equatorial Guinea  Spain,Defender - Right-Back,right,Cádiz CF,21.0,0.0,1764.0,0.0,14.0,0.0,1114.0,0.0,9.0,0.0,638.0,0.0,6.0,0.0,396.0,0.0,LaLiga
Javier Almerge,19.0,181.0,Spain,Defender - Right-Back,right,SD Huesca B,,,,,1.0,0.0,62.0,0.0,,,,,,,,,LaLiga
Damián Musto,33.0,182.0,Argentina  Italy,Midfielder - Defensive Midfield,right,Sport Club Internacional,40.0,1.0,3416.0,0.0,25.0,0.0,1733.0,0.0,26.0,1.0,1624.0,0.0,,,,,LaLiga
Gonzalo Melero,26.0,183.0,Spain,Midfielder - Central Midfield,right,Levante UD,38.0,16.0,3263.0,0.0,23.0,2.0,1434.0,0.0,27.0,2.0,1365.0,0.0,11.0,2.0,798.0,0.0,LaLiga
Christian Rivera,23.0,191.0,Spain,Midfielder - Central Midfield,right,UD Las Palmas,26.0,0.0,1879.0,0.0,27.0,2.0,2005.0,0.0,15.0,0.0,870.0,0.0,2.0,0.0,117.0,0.0,LaLiga
Yangel Herrera,22.0,184.0,Venezuela,Midfielder - Central Midfield,right,Granada CF,18.0,0.0,1326.0,0.0,16.0,0.0,1158.0,0.0,36.0,2.0,2832.0,0.0,17.0,6.0,1197.0,0.0,LaLiga
Lluis Sastre,34.0,174.0,Spain,Midfielder - Central Midfield,right,Hyderabad FC,38.0,2.0,2753.0,0.0,16.0,0.0,1048.0,0.0,22.0,0.0,1968.0,0.0,2.0,0.0,135.0,0.0,LaLiga
Juan Aguilera,35.0,185.0,Spain,Midfielder - Central Midfield,left,AD Alcorcón,35.0,1.0,2938.0,0.0,8.0,0.0,479.0,0.0,11.0,0.0,468.0,0.0,6.0,0.0,325.0,0.0,LaLiga
Javito,21.0,,Spain,Midfielder - Central Midfield,,CP Cacereño,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,231.0,0.0,,,,,LaLiga
Juanpi Añor,26.0,176.0,Venezuela  Spain,Midfielder - Attacking Midfield,left,Al-Ain,17.0,0.0,693.0,0.0,30.0,3.0,1642.0,0.0,35.0,1.0,2444.0,0.0,2.0,0.0,149.0,0.0,LaLiga
Eugeni Valderrama,26.0,182.0,Spain,Midfielder - Attacking Midfield,right,SD Huesca,27.0,3.0,1422.0,0.0,36.0,8.0,2484.0,0.0,37.0,3.0,1963.0,0.0,3.0,0.0,114.0,0.0,LaLiga
Juanjo Camacho,40.0,180.0,Spain,Midfielder - Attacking Midfield,left,Retired,21.0,0.0,321.0,0.0,5.0,0.0,62.0,0.0,,,,,,,,,LaLiga
Moi Gómez,26.0,176.0,Spain,Forward - Left Winger,right,Villarreal CF,40.0,2.0,2554.0,0.0,36.0,2.0,3061.0,0.0,41.0,5.0,2585.0,0.0,13.0,0.0,961.0,0.0,LaLiga
Álex Gallar,28.0,176.0,Spain,Forward - Left Winger,left,FC Cartagena,38.0,7.0,2197.0,0.0,25.0,4.0,999.0,0.0,40.0,1.0,1694.0,0.0,13.0,2.0,1031.0,0.0,LaLiga
David Ferreiro,32.0,170.0,Spain,Forward - Right Winger,right,SD Huesca,39.0,3.0,2568.0,0.0,35.0,1.0,2274.0,0.0,37.0,1.0,2685.0,0.0,12.0,1.0,872.0,0.0,LaLiga
Serdar Gürler,29.0,175.0,Turkey  France,Forward - Right Winger,right,Antalyaspor,33.0,13.0,2624.0,0.0,33.0,3.0,2025.0,0.0,28.0,7.0,2289.0,0.0,,,,,LaLiga
Jonathan Toro,24.0,174.0,Honduras,Forward - Second Striker,right,GD Chaves,38.0,6.0,3055.0,0.0,32.0,10.0,2601.0,0.0,32.0,1.0,1746.0,0.0,1.0,0.0,90.0,0.0,LaLiga
Cucho Hernández,21.0,176.0,Colombia,Forward - Centre-Forward,right,Getafe CF,36.0,16.0,2941.0,0.0,34.0,4.0,2152.0,0.0,24.0,5.0,1574.0,0.0,11.0,1.0,864.0,0.0,LaLiga
Chimy Ávila,26.0,172.0,Argentina,Forward - Centre-Forward,left,CA Osasuna,35.0,7.0,2190.0,0.0,36.0,10.0,2166.0,0.0,22.0,11.0,1664.0,0.0,,,,,LaLiga
Enric Gallego,34.0,190.0,Spain,Forward - Centre-Forward,left,CA Osasuna,39.0,29.0,3292.0,0.0,38.0,20.0,3251.0,0.0,23.0,3.0,1292.0,0.0,9.0,0.0,520.0,0.0,LaLiga
Samuele Longo,28.0,185.0,Italy,Forward - Centre-Forward,right,LR Vicenza Virtus,26.0,12.0,1886.0,0.0,21.0,1.0,876.0,0.0,32.0,5.0,2090.0,0.0,7.0,1.0,227.0,0.0,LaLiga
Dani Escriche,22.0,178.0,Spain,Forward - Centre-Forward,right,SD Huesca,13.0,2.0,653.0,0.0,33.0,4.0,1573.0,0.0,37.0,3.0,1952.0,0.0,4.0,0.0,55.0,0.0,LaLiga
Jordi Masip,31.0,180.0,Spain,Goalkeeper,right,Real Valladolid CF,46.0,0.0,4139.0,0.0,35.0,0.0,3150.0,0.0,36.0,0.0,3218.0,0.0,6.0,0.0,540.0,0.0,LaLiga
Yoel Rodríguez,32.0,184.0,Spain,Goalkeeper,right,SD Eibar,1.0,0.0,90.0,0.0,7.0,0.0,630.0,0.0,6.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,LaLiga
José Antonio Caro,26.0,194.0,Spain,Goalkeeper,,SD Ponferradina,12.0,0.0,1080.0,0.0,4.0,0.0,270.0,0.0,15.0,0.0,1287.0,0.0,17.0,0.0,1530.0,0.0,LaLiga
Samuel Pérez,23.0,188.0,Spain,Goalkeeper,right,Real Valladolid B,1.0,0.0,90.0,0.0,28.0,0.0,2520.0,0.0,19.0,0.0,1629.0,0.0,1.0,0.0,90.0,0.0,LaLiga
Fernando Calero,25.0,184.0,Spain,Defender - Centre-Back,right,RCD Espanyol Barcelona,31.0,2.0,2643.0,0.0,36.0,1.0,3130.0,0.0,24.0,0.0,1853.0,0.0,14.0,0.0,1127.0,0.0,LaLiga
Joaquín Fernández,24.0,190.0,Spain,Defender - Centre-Back,right,Real Valladolid CF,36.0,0.0,3149.0,0.0,19.0,1.0,1376.0,0.0,21.0,2.0,1780.0,0.0,8.0,0.0,627.0,0.0,LaLiga
Kiko Olivas,32.0,184.0,Spain,Defender - Centre-Back,right,Real Valladolid CF,39.0,1.0,3353.0,0.0,35.0,0.0,3102.0,0.0,35.0,2.0,2942.0,0.0,,,,,LaLiga
Alberto Guitián,30.0,181.0,Spain,Defender - Centre-Back,right,Real Zaragoza,14.0,1.0,1180.0,0.0,21.0,1.0,1679.0,0.0,18.0,1.0,1578.0,0.0,16.0,0.0,1339.0,0.0,LaLiga
Mohammed Salisu,21.0,191.0,Ghana,Defender - Centre-Back,left,Southampton FC,13.0,1.0,1101.0,0.0,28.0,0.0,2326.0,0.0,32.0,1.0,2846.0,0.0,0.0,0.0,0.0,0.0,LaLiga
Nacho Martínez,31.0,174.0,Spain,Defender - Left-Back,left,Real Valladolid CF,23.0,0.0,2008.0,0.0,36.0,1.0,3240.0,0.0,24.0,0.0,1984.0,0.0,10.0,0.0,814.0,0.0,LaLiga
Moi Delgado,26.0,172.0,Spain,Defender - Left-Back,left,CF Fuenlabrada,14.0,0.0,1255.0,0.0,6.0,0.0,540.0,0.0,26.0,1.0,2170.0,0.0,10.0,0.0,514.0,0.0,LaLiga
Roberto Corral,23.0,,Spain,Defender - Left-Back,,CD Numancia,26.0,0.0,1399.0,0.0,35.0,1.0,3097.0,0.0,19.0,0.0,1596.0,0.0,6.0,0.0,427.0,0.0,LaLiga
Antoñito,32.0,175.0,Spain,Defender - Right-Back,right,Panathinaikos Athens,38.0,0.0,3174.0,0.0,33.0,2.0,2032.0,0.0,16.0,0.0,1072.0,0.0,,,,,LaLiga
Javi Moyano,34.0,180.0,Spain,Defender - Right-Back,right,Without Club,33.0,1.0,2881.0,0.0,29.0,0.0,2195.0,0.0,27.0,0.0,2305.0,0.0,2.0,0.0,103.0,0.0,LaLiga
Javi Aparicio,20.0,180.0,Spain,Defender - Right-Back,right,Real Valladolid B,19.0,0.0,1346.0,0.0,26.0,1.0,1913.0,0.0,11.0,0.0,508.0,0.0,,,,,LaLiga
Luismi,28.0,179.0,Spain,Midfielder - Defensive Midfield,right,Elche CF,30.0,3.0,2334.0,0.0,2.0,0.0,180.0,0.0,20.0,1.0,1731.0,0.0,5.0,0.0,120.0,0.0,LaLiga
Borja Fernández,39.0,189.0,Spain,Midfielder - Defensive Midfield,right,Retired,41.0,3.0,3551.0,0.0,22.0,0.0,1108.0,0.0,,,,,,,,,LaLiga
Rubén Alcaraz,29.0,183.0,Spain,Midfielder - Central Midfield,right,Real Valladolid CF,42.0,9.0,3565.0,0.0,35.0,3.0,3069.0,0.0,28.0,2.0,2014.0,0.0,7.0,0.0,593.0,0.0,LaLiga
Fede San Emeterio,23.0,176.0,Spain,Midfielder - Central Midfield,right,Real Valladolid CF,39.0,3.0,3437.0,0.0,36.0,2.0,3027.0,0.0,27.0,0.0,1895.0,0.0,9.0,0.0,742.0,0.0,LaLiga
Míchel Herrero,32.0,182.0,Spain,Midfielder - Central Midfield,right,Real Valladolid CF,31.0,5.0,1815.0,0.0,35.0,1.0,2552.0,0.0,30.0,1.0,2309.0,0.0,5.0,1.0,296.0,0.0,LaLiga
Anuar,25.0,173.0,Morocco  Spain,Midfielder - Central Midfield,right,APOEL Nicosia,31.0,2.0,1958.0,0.0,23.0,1.0,1441.0,0.0,29.0,0.0,1347.0,0.0,9.0,1.0,761.0,0.0,LaLiga
Antonio Cotán,25.0,175.0,Spain,Midfielder - Central Midfield,right,CD Numancia,12.0,2.0,568.0,0.0,12.0,0.0,475.0,0.0,27.0,1.0,2155.0,0.0,7.0,0.0,505.0,0.0,LaLiga
El Hacen,22.0,181.0,Mauritania,Midfielder - Central Midfield,right,CD Lugo,3.0,0.0,148.0,0.0,23.0,1.0,1861.0,0.0,25.0,5.0,1852.0,0.0,8.0,0.0,426.0,0.0,LaLiga
Antonio Domínguez,27.0,178.0,Spain,Midfielder - Attacking Midfield,left,LKS Lodz,28.0,7.0,1973.0,0.0,28.0,3.0,1399.0,0.0,35.0,8.0,2165.0,0.0,17.0,8.0,1429.0,0.0,LaLiga
Pablo Muñoz,20.0,,Spain,Midfielder - Attacking Midfield,,CD Numancia B,6.0,0.0,70.0,0.0,19.0,1.0,1163.0,0.0,5.0,0.0,45.0,0.0,,,,,LaLiga
Toni Villa,25.0,172.0,Spain,Forward - Left Winger,right,Real Valladolid CF,38.0,2.0,2125.0,0.0,26.0,2.0,1774.0,0.0,24.0,0.0,1432.0,0.0,8.0,1.0,355.0,0.0,LaLiga
Waldo Rubio,25.0,181.0,Spain,Forward - Left Winger,right,Real Valladolid CF,31.0,7.0,1766.0,0.0,32.0,7.0,2433.0,0.0,24.0,0.0,1135.0,0.0,7.0,1.0,345.0,0.0,LaLiga
Óscar Plano,29.0,179.0,Spain,Forward - Right Winger,both,Real Valladolid CF,46.0,7.0,3242.0,0.0,36.0,4.0,2899.0,0.0,38.0,4.0,2655.0,0.0,12.0,1.0,758.0,0.0,LaLiga
Daniele Verde,24.0,168.0,Italy,Forward - Right Winger,left,Spezia Calcio,33.0,4.0,2139.0,0.0,26.0,6.0,895.0,0.0,38.0,6.0,2305.0,0.0,6.0,2.0,341.0,0.0,LaLiga
Keko Gontán,28.0,172.0,Spain,Forward - Right Winger,right,Deportivo de La Coruña,21.0,0.0,1216.0,0.0,29.0,2.0,1702.0,0.0,14.0,0.0,465.0,0.0,5.0,0.0,428.0,0.0,LaLiga
Ivi López,26.0,174.0,Spain,Forward - Right Winger,right,Rakow Czestochowa,32.0,5.0,1846.0,0.0,12.0,0.0,400.0,0.0,23.0,4.0,1317.0,0.0,10.0,6.0,649.0,0.0,LaLiga
Leo Suárez,24.0,167.0,Argentina  Spain,Forward - Right Winger,left,CF América,16.0,2.0,922.0,0.0,34.0,4.0,1547.0,0.0,13.0,3.0,776.0,0.0,11.0,1.0,585.0,0.0,LaLiga
Pablo Hervías,27.0,174.0,Spain,Forward - Right Winger,right,Real Valladolid CF,44.0,6.0,2831.0,0.0,8.0,0.0,475.0,0.0,27.0,1.0,1139.0,0.0,10.0,0.0,520.0,0.0,LaLiga
David Mayoral,23.0,172.0,Spain,Forward - Right Winger,both,AFC Hermannstadt,28.0,4.0,1599.0,0.0,13.0,0.0,482.0,0.0,25.0,2.0,1842.0,0.0,7.0,2.0,442.0,0.0,LaLiga
Kuki Zalazar,22.0,173.0,Spain  Uruguay,Forward - Second Striker,left,Real Valladolid B,27.0,1.0,1308.0,0.0,35.0,7.0,2296.0,0.0,29.0,8.0,2315.0,0.0,7.0,2.0,629.0,0.0,LaLiga
Enes Ünal,23.0,187.0,Turkey,Forward - Centre-Forward,right,Getafe CF,38.0,6.0,2249.0,0.0,34.0,6.0,2174.0,0.0,37.0,8.0,2502.0,0.0,9.0,0.0,248.0,0.0,LaLiga
Sergi Guardiola,29.0,185.0,Spain,Forward - Centre-Forward,left,Real Valladolid CF,42.0,24.0,3473.0,0.0,22.0,3.0,1681.0,0.0,36.0,8.0,2715.0,0.0,10.0,1.0,785.0,0.0,LaLiga
Duje Cop,30.0,184.0,Croatia,Forward - Centre-Forward,right,Standard Liège,31.0,6.0,1436.0,0.0,24.0,0.0,1028.0,0.0,17.0,2.0,727.0,0.0,11.0,1.0,447.0,0.0,LaLiga
Stiven Plaza,21.0,188.0,Ecuador,Forward - Centre-Forward,right,Trabzonspor,22.0,7.0,1397.0,0.0,2.0,0.0,36.0,0.0,11.0,1.0,343.0,0.0,2.0,0.0,4.0,0.0,LaLiga
Chris Ramos,23.0,193.0,Spain,Forward - Centre-Forward,right,CD Lugo,19.0,4.0,825.0,0.0,31.0,6.0,2111.0,0.0,19.0,4.0,865.0,0.0,13.0,2.0,337.0,0.0,LaLiga
Miguel de la Fuente,21.0,182.0,Spain,Forward - Centre-Forward,right,CD Leganés,25.0,2.0,1565.0,0.0,28.0,8.0,1910.0,0.0,36.0,15.0,2487.0,0.0,6.0,0.0,42.0,0.0,LaLiga
Alphonse Areola,27.0,195.0,France  Philippines,Goalkeeper,right,Fulham FC,43.0,0.0,3870.0,0.0,31.0,0.0,2805.0,0.0,13.0,0.0,1124.0,0.0,11.0,0.0,990.0,0.0,Ligue 1
Kevin Trapp,30.0,189.0,Germany,Goalkeeper,right,Eintracht Frankfurt,14.0,0.0,1260.0,0.0,45.0,0.0,4048.0,0.0,34.0,0.0,3060.0,0.0,11.0,0.0,990.0,0.0,Ligue 1
Rémy Descamps,24.0,194.0,France,Goalkeeper,left,RSC Charleroi,21.0,0.0,1920.0,0.0,28.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,180.0,0.0,Ligue 1
Gianluigi Buffon,42.0,192.0,Italy,Goalkeeper,right,Juventus FC,34.0,0.0,3033.0,0.0,25.0,0.0,2264.0,0.0,15.0,0.0,1350.0,0.0,4.0,0.0,360.0,0.0,Ligue 1
Sébastien Cibois,22.0,192.0,France,Goalkeeper,right,Stade Brest 29,8.0,0.0,720.0,0.0,6.0,0.0,540.0,0.0,,,,,0.0,0.0,0.0,0.0,Ligue 1
Marquinhos,26.0,183.0,Brazil  Portugal,Defender - Centre-Back,right,Paris Saint-Germain,41.0,2.0,3613.0,0.0,44.0,4.0,3861.0,0.0,37.0,6.0,3043.0,0.0,12.0,2.0,974.0,0.0,Ligue 1
Thilo Kehrer,24.0,186.0,Germany  Burundi,Defender - Centre-Back,right,Paris Saint-Germain,33.0,3.0,2760.0,0.0,40.0,1.0,2953.0,0.0,21.0,1.0,1554.0,0.0,9.0,0.0,335.0,0.0,Ligue 1
Presnel Kimpembe,25.0,189.0,France  DR Congo,Defender - Centre-Back,left,Paris Saint-Germain,38.0,0.0,3252.0,0.0,36.0,1.0,3076.0,0.0,28.0,0.0,2334.0,0.0,14.0,0.0,1135.0,0.0,Ligue 1
Thiago Silva,36.0,183.0,Brazil  France,Defender - Centre-Back,right,Chelsea FC,39.0,1.0,3356.0,0.0,39.0,0.0,3328.0,0.0,35.0,1.0,2725.0,0.0,11.0,1.0,922.0,0.0,Ligue 1
Loïc Mbe Soh,19.0,187.0,France  Cameroon,Defender - Centre-Back,right,Nottingham Forest,7.0,1.0,630.0,0.0,8.0,0.0,720.0,0.0,6.0,1.0,464.0,0.0,2.0,0.0,180.0,0.0,Ligue 1
Kévin Rimane,29.0,181.0,French Guiana  France,Defender - Centre-Back,right,AFC Hermannstadt,1.0,0.0,6.0,0.0,13.0,0.0,888.0,0.0,21.0,0.0,1233.0,0.0,,,,,Ligue 1
Layvin Kurzawa,28.0,182.0,France  Poland,Defender - Left-Back,left,Paris Saint-Germain,28.0,5.0,2427.0,0.0,21.0,1.0,1168.0,0.0,25.0,1.0,1565.0,0.0,9.0,0.0,606.0,0.0,Ligue 1
Juan Bernat,27.0,170.0,Spain,Defender - Left-Back,left,Paris Saint-Germain,12.0,0.0,937.0,0.0,41.0,4.0,3211.0,0.0,32.0,2.0,2483.0,0.0,3.0,0.0,195.0,0.0,Ligue 1
Stanley Nsoki,21.0,184.0,France  Congo,Defender - Left-Back,left,OGC Nice,8.0,0.0,599.0,0.0,17.0,0.0,1059.0,0.0,20.0,0.0,1520.0,0.0,9.0,0.0,732.0,0.0,Ligue 1
Isaac Hemans,23.0,168.0,Ghana,Defender - Left-Back,left,FC Paris Saint-Germain B,,,,,9.0,0.0,736.0,0.0,14.0,0.0,1170.0,0.0,,,,,Ligue 1
Arthur Zagre,19.0,168.0,France  Burkina Faso,Defender - Left-Back,left,Dijon FCO,5.0,0.0,430.0,0.0,7.0,0.0,424.0,0.0,7.0,0.0,403.0,0.0,2.0,0.0,180.0,0.0,Ligue 1
Thomas Meunier,29.0,191.0,Belgium,Defender - Right-Back,right,Borussia Dortmund,34.0,5.0,2308.0,0.0,31.0,5.0,2368.0,0.0,27.0,1.0,2135.0,0.0,15.0,0.0,1190.0,0.0,Ligue 1
Colin Dagba,22.0,170.0,France  Benin,Defender - Right-Back,right,Paris Saint-Germain,,,,,22.0,0.0,1154.0,0.0,16.0,0.0,1163.0,0.0,12.0,1.0,564.0,0.0,Ligue 1
Dani Alves,37.0,172.0,Brazil  Spain,Defender - Right-Back,right,São Paulo Futebol Clube,41.0,5.0,3263.0,0.0,52.0,5.0,4003.0,0.0,38.0,6.0,3415.0,0.0,,,,,Ligue 1
Grzegorz Krychowiak,30.0,187.0,Poland,Midfielder - Defensive Midfield,right,Lokomotiv Moscow,31.0,0.0,1989.0,0.0,39.0,2.0,3497.0,0.0,33.0,10.0,2896.0,0.0,19.0,2.0,1642.0,0.0,Ligue 1
Lassana Diarra,35.0,173.0,France  Mali,Midfielder - Defensive Midfield,right,Retired,20.0,0.0,1020.0,0.0,4.0,0.0,223.0,0.0,,,,,,,,,Ligue 1
Marco Verratti,28.0,165.0,Italy,Midfielder - Central Midfield,right,Paris Saint-Germain,38.0,2.0,2994.0,0.0,38.0,1.0,2907.0,0.0,37.0,0.0,2563.0,0.0,9.0,0.0,583.0,0.0,Ligue 1
